A1_860828352d2d9e23a47335120b84fd9c,über,介词,Gehen Sie hier über die Straße.,1.above / beyond / over<br>2.across / over,走过这里的街道。,
A1_35d6104ac28145eda27c1e2dde2a9ea2,übernachten,动词,Du kannst bei mir übernachten.,1.spend the night / sleep over,你可以和我一起过夜。,"übernachtet"
A1_1afc6cbd8599b4d9316e6339f3e28dbd,überweisen,动词,Sie können das Geld auch überweisen.,1.transfer,您也可以转账。,"überwiesen"
A1_af6028b7431c6b44aa4cce506dc01ecd,Uhr,名词,Es ist vier Uhr.,1.时钟/钟<br>2.时,已经四点了。,<font color='#FF99CC'> die Uhr</font><br>Uhren
A1_0dd00e33b6fc67b811ebe3177217d6c0,um,介词,Er kommt um sieben Uhr.,1.in order / after / round / for / at / by / to / about / around,他七点钟来。,
A1_e000b3ef4c0ce3402402741010e14758,umziehen,动词,Nächsten Monat ziehen wir um.,1.move / surround<br>2.get changed / change clothes / cloud over,我们下个月就要搬家了。,"umzogen"
A1_5ff2363014e7ff18f687f29900146aab,und,连词,Peter und Helmut sind meine Söhne.,1.and<br>2.和,彼得和赫尔穆特是我的儿子。,
A1_7ffadf451d35ab4586ef09cae09b147c,unser-,-,Das ist unsere Lehrerin.,我们的-,这是我们的老师。,
A1_f6065e8fe2c0040413bf48b8e9c92bb8,unten,位置副词,Er wohnt ganz unten im Haus.,1.below / down there / downstairs<br>2.below,他住在房子的底层。,
A1_00f84862107e5b79cc3fbfbceeb8106b,unter,介词,Unter uns wohnt eine Familie mit drei Kindern.,1.under / below,我们楼下住着一个有三个孩子的家庭。,
A1_f3d92b8ea0640586d56403e56e1b06aa,Unterricht,名词,Wir haben Unterricht von 8.00 bis 12.00 Uhr.,1.teaching / instruction / lessons / classes,我们的上课时间是早上八点到中午十二点。,<font color='#3399FF'> der Unterricht</font><br>Unterrichte
A1_695ea6e790670a52be3b13988918c289,unterschreiben,动词,Wo muss ich unterschreiben?,1.sign,我必须在哪里签名？,"unterschrieben"
A1_6c2a137f3db9474c1a20cd566840785b,Unterschrift,名词,Hier fehlt noch Ihre Unterschrift.,1.签名,这里仍然缺少您的签名。,<font color='#FF99CC'> die Unterschrift</font><br>Unterschriften
A1_4ba0f93a7abf75d5c951db19f10b7a33,Urlaub,名词,Ich nehme im September Urlaub.,1.假<br>2.holiday / vacation,我九月要休假。,<font color='#3399FF'> der Urlaub</font><br>Urlaube
A1_dcb504d58f8287434f6b3098d6b6f69f,Vater,名词,Mein Vater ist Arbeiter.,1.父/父亲,我的父亲是一名工人。,<font color='#3399FF'> der Vater</font><br>Väter
A1_688f1228131a30ce44d6e36fa5917a41,verboten,形容词,Hier ist Rauchen verboten.,1.forbidden / prohibited / verboten,这里禁止吸烟。,
A1_603d2b84e0226965b692879b915c7ad8,verdienen,动词,Ich verdiene 1.500 Euro im Monat.,1.earn<br>2.deserve,"我每个月挣 1,500 欧元。","verdient"
A1_37087ca3535d4bd5aade36e1c46e0fc6,Verein,名词,Es gibt einen neuen Sportverein in der Stadt.,1.club / society / association,镇上有一个新的体育俱乐部。,<font color='#3399FF'> der Verein</font><br>Vereine
A1_10089a27d8ecac99bb41097d6dbf6045,verheiratet,形容词,Ich bin verheiratet und habe drei Kinder.,1.married,我已婚并育有三个孩子。,
A1_dd6474fdfd0000137626a2bfd47fdbec,verkaufen,动词,Er verkauft sein altes Auto.,1.卖<br>2.make a bad buy,他正在卖掉他的旧车。,"verkauft"
A1_2142039a1598f82172c744c34b03dfd5,Verkäufer,名词,Meine Mutter ist Verkäuferin im Kaufhaus.,1.seller / vendor<br>2.shop assistant / salesperson / salesman,我的母亲是一家百货公司的售货员。,<font color='#3399FF'> der Verkäufer</font><br>Verkäufer
A1_a47b8f4beaa4c24d6bfc34cc67a39415,vermieten,动词,Die Wohnung ist schon vermietet.,1.let / rent out,公寓已经租出去了。,"vermietet"
A1_a2ed5fe936468ae90a2d2ee2c94a076a,Vermieter,名词,Unser Vermieter heißt Huber. Er wohnt auch hier.,1.landlord,我们的房东叫胡贝尔。他也住在这里。,<font color='#3399FF'> der Vermieter</font><br>Vermieter
A1_0ed1f518e64b3fef9cf0d27a92d5a1b3,verstehen,动词,Können Sie mich verstehen?,1.了解/理解/听得懂/懂,你能理解我吗？,"verstanden"
A1_d76aa841adff6c522e3d5b7249030b74,Verwandte,名词,Peter besucht seine Verwandten in Polen.,1.relative,彼得拜访他在波兰的亲戚。,<font color='#FF99CC'> die Verwandte</font><br>
A1_e068b644c499bb1b65396331f9702c08,viel,形容词,Hier regnet es viel.,1.many / much / a lot<br>2.much / a lot,这里雨很大。,
A1_946ac77af4b561b1f104d7e0e79e08af,vielleicht,情态副词,Ich komme vielleicht mit dem Bus.,1.可能/或许,我可能会乘公共汽车来。,
A1_99fa307ec57145b928f70f1bf9a6b0f9,von,介词,Das Auto von Felix ist kaputt.,1.of / from / hope / about,菲利克斯的车坏了。,
A1_71807f6a7f44d0a733a8b3f6588b8380,vor,介词,Der Termin war vor einer Stunde.,1.ago / spring / ere / before,约会是一个小时前。,
A1_fecc7b92efa313ac8de08d4094455c9e,Vorname,名词,"Ich heiße Müller, mein Vorname ist Eva.",1.名字,我的名字是穆勒，我的名字是伊娃。,<font color='#3399FF'> der Vorname</font><br>Vornamen
A1_d9180eee65a02f915e09dfd8ff6e150e,Vorsicht,名词,Vorsicht! Da kommt ein Auto.,1.caution / care<br>2.danger,警告！有车来了,<font color='#FF99CC'> die Vorsicht</font><br>—
A1_e58ed0847c9e7c35ee80d769995493a1,vorstellen,动词,Wir wollen uns kennenlernen. Können Sie sich bitte vorstellen?,1.put in front / move forward<br>2.put in front / move forward,我们想互相了解。您能介绍一下自己吗？,"vorgestellt"
A1_81158de9bda7e2ca067f6de499b6847a,Vorwahl,名词,Wie ist die Vorwahl von München?,1.area code<br>2.primary election / caucus,慕尼黑 的区号是多少？,<font color='#FF99CC'> die Vorwahl</font><br>Vorwahlen
A1_431baafff6e2e655fdd857119b49e22a,wandern,动词,Wir wandern um den Chiemsee.,1.hike / travel / go trekking<br>2.move / migrate,我们在基姆湖周围徒步旅行。,"<font color='#FF6600'>sein</font> gewandert"
A1_5bc0791352002fc5316b9e59022e1513,wann,副词,Wann bist du fertig?,1.when,你什么时候准备好？,
A1_37c2cea57eed55598ed030da0265c280,warten,动词,Können Sie ein paar Minuten warten?,1.wait<br>2.maintain,你能等几分钟吗？,"gewartet"
A1_d24ddce369392f6e1d6dcf62e8c0ae3a,warum,副词,Warum kommt er nicht?,1.why / wherefore<br>2.why so / how come / why / wherefore,他为什么不来？,
A1_a77b3598941cb803eac0fcdafe44fac9,was,代词,Was ist das?,1.什么<br>2.something,那是什么？,
A1_1760a68be05a8b13f23e331e51a11679,was für ein,-,Was für eine Farbe möchten Sie?,什么是,你想要什么颜色？,
A1_97b7abcbebf3508441a575ad0ceb721a,waschen,动词,Wo kann ich mir die Hände waschen?,1.wash,我可以在哪里洗手？,"gewaschen"
A1_b78b6d814ba8c809692c5aeb357e0619,Wasser,名词,"Ein Glas Wasser, bitte.",1.水<br>2.water,请给我一杯水。,<font color='#FFFF33'> das Wasser</font><br>
A1_16126ae2c1ac3cd545d6dde067a1c340,weh tun,动词,Ich muss zum Arzt. Mein Bein tut weh.,伤害,我得去看医生。我的腿疼。,"weh getan"
A1_91bc98ea3c1cd8975eef25240ec8fad0,weiblich,形容词,Kreuzen Sie bitte an: „weiblich“ oder „männlich“.,1.女性/雌/女<br>2.妇女,请勾选：“女”或“男”。,
A1_eb43b1b003085403a0826c99876bdc61,Wein,名词,"Nein danke, ich möchte keinen Wein.",1.葡萄树<br>2.葡萄,不，谢谢，我不需要酒。,<font color='#3399FF'> der Wein</font><br>Weine
A1_8290c29bcd88cef122f67d57ccfa328e,weit,形容词,Zum Bahnhof ist es nicht weit.,1.vast<br>2.far,离火车站不远。,
A1_bf0dad671dd5176134c3f2cb353b6432,weiter,形容词,Der Bus fährt nicht weiter.,1.further,巴士不再继续行驶。,
A1_c0108eeb072c104740decc56b36624b2,welch-,-,Welches Buch möchtest du?,哪个-,你想要哪本书？,
A1_642042e7bb028edd8287765a980cc41a,Welt,名词,Es gibt viele Probleme auf der Welt.,1.世界,世界上有很多问题。,<font color='#FF99CC'> die Welt</font><br>Welten
A1_f426572db03c2136a7e9a553c084007a,wenig,形容词,Ich habe leider nur wenig verstanden.,1.a few / little<br>2.a bit / a little / slightly,不幸的是我了解甚少。,
A1_22c276a05aa7c90566ae2175bcc2a9b0,wer,疑问代词,Wer ist das?,1.誰<br>2.somebody / who,那是谁？,
A1_b12c96ca51fd97596a2eb9ec7135c5dd,werden,动词,Mein Sohn will Arzt werden.,1.grow / become / get<br>2.become,我儿子想成为一名医生。,"<font color='#FF6600'>sein</font> geworden"
A1_8328b1967c631787cc0a72ff17114b3c,Wetter,名词,Wir hatten schlechtes Wetter.,1.天气,我们天气不好。,<font color='#FFFF33'> das Wetter</font><br>Wetter<font color='#3399FF'> der Wetter</font><br>Wetter
A1_08861b033fb0211666b76fd831d37104,wichtig,形容词,Dieses Formular ist sehr wichtig.,1.relevant / important / significant,这个形式非常重要。,
A1_3e413f53d9f7c57b7250e9515a8d0d4d,wie,副词,Wie heißt du?,1.like / how<br>2.eg. / like,你叫什么名字？,
A1_e569322a4bcb2d16ef8005c987210fa9,wiederholen,动词,Können Sie das bitte wiederholen?,1.重覆/复习,您能重复一下吗？,"wiedergeholt"
A1_9edb612fb9cc976afa333af45744504d,Wiederhören,名词,Wir müssen jetzt Schluss machen.,再听一遍,我们现在必须停下来。,<font color='#FFFF33'> das Wiederhören</font><br> -
A1_f659a3c523456f6ef0582e93444ab80a,Wiedersehen,名词,Auf Wiedersehen!,1.reunion,再见！,<font color='#FFFF33'> das Wiedersehen</font><br>Wiedersehen
A1_dfbf66efb3622953d91baf38effacca3,wie viel,词组,Wie viel Milch nehmen Sie?,1.几/幾個/幾/几个/多少,你喝多少牛奶？,
A1_cd0d2905a7551dc7f9c63f4dde7c5924,willkommen,形容词,Herzlich willkommen!,1.欢迎,欢迎！,
A1_52258b9eda406898436077f22a2ed11f,Wind,名词,Der Wind kommt aus Osten.,1.风,风从东边吹来。,<font color='#3399FF'> der Wind</font><br>Winde
A1_4c38b6b1835c6934dc866ef3dd858bc6,wir,人称代词,Wir lernen Deutsch.,1.我们,我们正在学习德语。,
A1_40c55b7a094ab345e76b8d1e0179e832,wissen,动词,"Weißt du, wie er heißt?",1.知道,你知道他叫什么名字吗？,"gewusst"
A1_e0a0862398ccf49afa6c809d3832915c,wo,副词,Wo waren Sie im Urlaub?,1.where / if,你去哪儿度假了？,
A1_4b757fc5b9f63e179b06d24913e0f25b,woher,副词,Woher kommen Sie?,1.from where,你从哪来？,
A1_4396fafcb8513b61c36c9162c86d3bfa,wohin,副词,Wohin fährt dieser Bus?,1.where<br>2.where,这辆公共汽车要去哪里？,
A1_28229c8ea42d2b0827d421d99209c5d3,wohnen,动词,Ich wohne in München.,1.dwell / reside / live / lodge<br>2.stay,我住在慕尼黑。,"gewohnt"
A1_7d9fce41fb621e734fb77bbce728aa1d,Wohnung,名词,Seit wann haben Sie diese Wohnung?,1.flat / apartment / accommodation / home,您拥有这套公寓多久了？,<font color='#FF99CC'> die Wohnung</font><br>Wohnungen
A1_03329974cb5f1aec390486fb3402912b,wollen,动词,Wollen Sie einen Kaffee trinken?,1.要,你想喝杯咖啡吗？,"gewollt"
A1_7e2aa751bdcb1636344f39483040e3e1,Wort,名词,Ich kenne das Wort nicht.,1.词,我不认识这个词。,<font color='#FFFF33'> das Wort</font><br>Wörter<font color='#FFFF33'> das Wort</font><br>Worte
A1_213ff08c960c9d2f7b405886a6e2a98a,wunderbar,形容词,Das Essen schmeckt wunderbar.,1.miraculous<br>2.wonderful / marvellous,食物味道好极了。,
A1_bb6d8744b9e5e93886ba7a7a3cb3a738,zahlen,动词,"Zahlen, bitte!",1.pay,请付款！,"gezahlt"
A1_71827185ced9039cac7b465993ba30e9,Zeit,名词,Ich habe heute keine Zeit.,1.time,我今天没有时间。,<font color='#FF99CC'> die Zeit</font><br>Zeiten
A1_305cbb9f6c813c4399f35a23fac63be7,zurzeit,时间副词,Zurzeit habe ich sehr viel zu tun.,1.目前,我现在有很多事情要做。,
A1_6882a8e8d08051b3e41842972434f6a7,Zeitung,名词,Ich lese gern Zeitung.,1.报纸,我喜欢看报纸。,<font color='#FF99CC'> die Zeitung</font><br>Zeitungen
A1_a314d227b642d698557b4a5b4cb0c99b,Zigarette,名词,Wie teuer sind die Zigaretten?,1.香烟,香烟多少钱？,<font color='#FF99CC'> die Zigarette</font><br>Zigaretten
A1_4c5116cea5cf7be5fcc476f9d391f476,Zimmer,名词,Das Zimmer ist groß.,1.房间,房间很大。,<font color='#FFFF33'> das Zimmer</font><br>Zimmer
A1_26587e0ec04aa8b3e91e820e3b38081d,Zoll,名词,Wir müssen noch durch den Zoll.,1.关税（關税）,我们还得过海关。,<font color='#3399FF'> der Zoll</font><br>ZölleZoll
A1_18670245849a7ba01669bdac40144a82,zu,介词,Der Bus fährt zum Bahnhof.,1.太,巴士前往火车站。,
A1_52c4b1597683d7cb6c120315454a0f75,zufrieden,形容词,Ich bin mit der Wohnung zufrieden.,1.content / satisfied,我对公寓很满意。,
A1_98af5d5ef3d5f6e4e2d3db2c979f0940,Zug,名词,Ich fahre gern mit dem Zug.,1. (军队建制)排 /火車,我喜欢乘火车旅行。,<font color='#3399FF'> der Zug</font><br>Züge<font color='#3399FF'> der Zug</font><br>
A1_a3ba5d1a1c9b083ca60d12d42ccbfba3,zurück,副词,Einmal Frankfurt und zurück.,1.back,到达法兰克福后又返回。,
A1_32de8e7bfddbf2dcb038a120ae666f34,zusammen,副词,Sollen wir zusammen essen gehen?,1.together<br>2.together,我们应该一起出去吃饭吗？,
A1_f4b9e4c6093955eb8cb0d6f2344192f7,zwischen,介词,Heidelberg liegt zwischen Frankfurt und Stuttgart.,1.在…之间<br>2.among,海德堡位于法兰克福和斯图加特之间。,
A1_7d387addf37f1ab1e36dfb4bf996c9ed,Kultusminister der,-,"Länder in der Bundesrepublik Deutschland (KMK), der",文化部长,德意志联邦共和国 (KMK) 国家,
